1.980000000000000000e+03,4.199999999999999845e-01,1.499999999999999944e-01,5.899999999999999689e-01,3.499999999999999778e-01,8.000000000000000444e-01,5.200000000000000178e-01,5.500000000000000444e-01,5.500000000000000444e-01,5.500000000000000444e-01,4.199999999999999845e-01,5.899999999999999689e-01,2.399999999999999911e-01,2.399999999999999911e-01,6.099999999999999867e-01,1.499999999999999944e-01,5.500000000000000444e-01
1.981000000000000000e+03,8.499999999999999778e-01,3.200000000000000067e-01,7.500000000000000000e-01,6.300000000000000044e-01,6.500000000000000222e-01,4.199999999999999845e-01,6.400000000000000133e-01,5.999999999999999778e-01,6.400000000000000133e-01,4.500000000000000111e-01,8.000000000000000444e-01,4.799999999999999822e-01,8.900000000000000133e-01,6.800000000000000488e-01,3.499999999999999778e-01,8.900000000000000133e-01
1.982000000000000000e+03,5.200000000000000178e-01,2.099999999999999922e-01,6.899999999999999467e-01,4.799999999999999822e-01,6.999999999999999556e-01,5.699999999999999512e-01,4.400000000000000022e-01,5.000000000000000000e-01,4.699999999999999734e-01,3.099999999999999978e-01,6.899999999999999467e-01,2.600000000000000089e-01,3.099999999999999978e-01,5.100000000000000089e-01,4.199999999999999845e-01,6.199999999999999956e-01
1.983000000000000000e+03,2.700000000000000178e-01,1.499999999999999944e-01,4.799999999999999822e-01,2.200000000000000011e-01,6.099999999999999867e-01,4.600000000000000200e-01,3.499999999999999778e-01,2.999999999999999889e-01,2.099999999999999922e-01,1.799999999999999933e-01,4.000000000000000222e-01,3.400000000000000244e-01,1.799999999999999933e-01,5.200000000000000178e-01,2.200000000000000011e-01,4.600000000000000200e-01
1.984000000000000000e+03,8.100000000000000533e-01,6.700000000000000400e-01,9.399999999999999467e-01,1.110000000000000098e+00,9.200000000000000400e-01,9.399999999999999467e-01,5.999999999999999778e-01,1.600000000000000089e+00,1.459999999999999964e+00,7.900000000000000355e-01,8.900000000000000133e-01,1.439999999999999947e+00,1.199999999999999956e+00,7.900000000000000355e-01,8.900000000000000133e-01,8.000000000000000444e-01
1.985000000000000000e+03,5.999999999999999778e-01,2.999999999999999889e-01,5.999999999999999778e-01,4.500000000000000111e-01,6.099999999999999867e-01,5.899999999999999689e-01,6.999999999999999556e-01,6.999999999999999556e-01,5.999999999999999778e-01,2.600000000000000089e-01,8.100000000000000533e-01,5.200000000000000178e-01,4.299999999999999933e-01,6.199999999999999956e-01,4.000000000000000222e-01,5.000000000000000000e-01
1.986000000000000000e+03,3.300000000000000155e-01,2.500000000000000000e-01,4.000000000000000222e-01,2.999999999999999889e-01,5.100000000000000089e-01,4.600000000000000200e-01,2.600000000000000089e-01,2.700000000000000178e-01,2.000000000000000111e-01,1.499999999999999944e-01,2.600000000000000089e-01,1.300000000000000044e-01,1.900000000000000022e-01,4.099999999999999756e-01,2.700000000000000178e-01,2.500000000000000000e-01
1.987000000000000000e+03,7.600000000000000089e-01,5.000000000000000000e-01,9.599999999999999645e-01,5.899999999999999689e-01,9.300000000000000488e-01,7.399999999999999911e-01,8.199999999999999512e-01,8.800000000000000044e-01,8.199999999999999512e-01,3.599999999999999867e-01,9.899999999999999911e-01,5.100000000000000089e-01,4.600000000000000200e-01,8.299999999999999600e-01,6.400000000000000133e-01,8.000000000000000444e-01
1.988000000000000000e+03,7.900000000000000355e-01,5.500000000000000444e-01,9.399999999999999467e-01,4.899999999999999911e-01,8.900000000000000133e-01,6.899999999999999467e-01,6.700000000000000400e-01,7.299999999999999822e-01,6.999999999999999556e-01,3.200000000000000067e-01,8.800000000000000044e-01,3.800000000000000044e-01,4.899999999999999911e-01,7.800000000000000266e-01,6.300000000000000044e-01,6.199999999999999956e-01
1.989000000000000000e+03,4.500000000000000111e-01,5.000000000000000000e-01,7.299999999999999822e-01,3.699999999999999956e-01,8.800000000000000044e-01,6.600000000000000311e-01,6.600000000000000311e-01,6.199999999999999956e-01,5.600000000000000533e-01,2.300000000000000100e-01,6.300000000000000044e-01,4.600000000000000200e-01,3.099999999999999978e-01,6.899999999999999467e-01,4.099999999999999756e-01,4.500000000000000111e-01
1.990000000000000000e+03,8.900000000000000133e-01,5.999999999999999778e-01,9.300000000000000488e-01,6.700000000000000400e-01,8.499999999999999778e-01,7.600000000000000089e-01,6.999999999999999556e-01,8.599999999999999867e-01,7.800000000000000266e-01,3.800000000000000044e-01,9.200000000000000400e-01,6.999999999999999556e-01,5.799999999999999600e-01,7.600000000000000089e-01,4.099999999999999756e-01,7.600000000000000089e-01
1.991000000000000000e+03,7.600000000000000089e-01,5.500000000000000444e-01,7.600000000000000089e-01,4.299999999999999933e-01,7.900000000000000355e-01,6.300000000000000044e-01,6.899999999999999467e-01,5.899999999999999689e-01,5.100000000000000089e-01,1.799999999999999933e-01,6.400000000000000133e-01,4.099999999999999756e-01,4.000000000000000222e-01,7.099999999999999645e-01,5.799999999999999600e-01,3.499999999999999778e-01
1.992000000000000000e+03,6.999999999999999556e-01,5.999999999999999778e-01,8.199999999999999512e-01,5.500000000000000444e-01,6.700000000000000400e-01,6.600000000000000311e-01,8.399999999999999689e-01,6.800000000000000488e-01,6.500000000000000222e-01,2.999999999999999889e-01,7.399999999999999911e-01,5.000000000000000000e-01,5.100000000000000089e-01,6.500000000000000222e-01,4.699999999999999734e-01,4.799999999999999822e-01
1.993000000000000000e+03,6.300000000000000044e-01,5.500000000000000444e-01,6.500000000000000222e-01,5.100000000000000089e-01,6.899999999999999467e-01,7.199999999999999734e-01,7.399999999999999911e-01,6.999999999999999556e-01,6.700000000000000400e-01,3.400000000000000244e-01,7.099999999999999645e-01,6.800000000000000488e-01,6.500000000000000222e-01,6.600000000000000311e-01,5.100000000000000089e-01,5.799999999999999600e-01
1.994000000000000000e+03,8.699999999999999956e-01,5.600000000000000533e-01,9.200000000000000400e-01,6.300000000000000044e-01,9.799999999999999822e-01,8.699999999999999956e-01,8.900000000000000133e-01,8.499999999999999778e-01,8.000000000000000444e-01,4.000000000000000222e-01,9.699999999999999734e-01,7.099999999999999645e-01,8.699999999999999956e-01,1.100000000000000089e+00,7.099999999999999645e-01,5.999999999999999778e-01
1.995000000000000000e+03,4.099999999999999756e-01,5.000000000000000000e-01,5.500000000000000444e-01,3.200000000000000067e-01,4.799999999999999822e-01,6.300000000000000044e-01,4.699999999999999734e-01,3.900000000000000133e-01,4.799999999999999822e-01,1.499999999999999944e-01,4.600000000000000200e-01,3.400000000000000244e-01,5.500000000000000444e-01,3.699999999999999956e-01,6.300000000000000044e-01,2.700000000000000178e-01
1.996000000000000000e+03,6.300000000000000044e-01,5.999999999999999778e-01,7.099999999999999645e-01,4.899999999999999911e-01,6.400000000000000133e-01,8.000000000000000444e-01,6.300000000000000044e-01,5.899999999999999689e-01,5.899999999999999689e-01,2.999999999999999889e-01,5.899999999999999689e-01,5.000000000000000000e-01,6.600000000000000311e-01,8.199999999999999512e-01,5.600000000000000533e-01,4.199999999999999845e-01
1.997000000000000000e+03,8.800000000000000044e-01,6.999999999999999556e-01,1.189999999999999947e+00,6.099999999999999867e-01,8.299999999999999600e-01,1.000000000000000000e+00,1.169999999999999929e+00,8.299999999999999600e-01,8.000000000000000444e-01,4.199999999999999845e-01,1.000000000000000000e+00,7.099999999999999645e-01,8.000000000000000444e-01,1.090000000000000080e+00,5.500000000000000444e-01,7.700000000000000178e-01
1.998000000000000000e+03,4.699999999999999734e-01,6.199999999999999956e-01,7.600000000000000089e-01,3.900000000000000133e-01,6.199999999999999956e-01,9.000000000000000222e-01,6.700000000000000400e-01,5.100000000000000089e-01,5.799999999999999600e-01,4.000000000000000222e-01,6.999999999999999556e-01,6.800000000000000488e-01,5.899999999999999689e-01,8.199999999999999512e-01,4.000000000000000222e-01,4.799999999999999822e-01
1.999000000000000000e+03,6.099999999999999867e-01,5.899999999999999689e-01,1.080000000000000071e+00,4.899999999999999911e-01,8.800000000000000044e-01,9.000000000000000222e-01,1.010000000000000009e+00,8.599999999999999867e-01,1.050000000000000044e+00,4.000000000000000222e-01,9.899999999999999911e-01,8.699999999999999956e-01,4.699999999999999734e-01,9.699999999999999734e-01,6.099999999999999867e-01,8.499999999999999778e-01
2.000000000000000000e+03,6.199999999999999956e-01,6.800000000000000488e-01,8.299999999999999600e-01,5.300000000000000266e-01,7.800000000000000266e-01,6.999999999999999556e-01,6.999999999999999556e-01,6.099999999999999867e-01,8.699999999999999956e-01,2.999999999999999889e-01,6.999999999999999556e-01,6.099999999999999867e-01,5.500000000000000444e-01,7.900000000000000355e-01,4.099999999999999756e-01,4.299999999999999933e-01
2.001000000000000000e+03,6.800000000000000488e-01,7.199999999999999734e-01,1.060000000000000053e+00,5.400000000000000355e-01,8.699999999999999956e-01,8.399999999999999689e-01,9.000000000000000222e-01,7.199999999999999734e-01,8.000000000000000444e-01,3.200000000000000067e-01,8.599999999999999867e-01,6.199999999999999956e-01,4.600000000000000200e-01,9.000000000000000222e-01,4.500000000000000111e-01,7.500000000000000000e-01
2.002000000000000000e+03,8.599999999999999867e-01,5.899999999999999689e-01,1.239999999999999991e+00,7.500000000000000000e-01,1.149999999999999911e+00,8.299999999999999600e-01,1.040000000000000036e+00,9.499999999999999556e-01,9.300000000000000488e-01,4.600000000000000200e-01,1.139999999999999902e+00,6.199999999999999956e-01,6.500000000000000222e-01,1.030000000000000027e+00,5.600000000000000533e-01,6.199999999999999956e-01
2.003000000000000000e+03,8.000000000000000444e-01,1.050000000000000044e+00,1.070000000000000062e+00,6.600000000000000311e-01,1.139999999999999902e+00,6.800000000000000488e-01,9.399999999999999467e-01,8.100000000000000533e-01,9.200000000000000400e-01,6.099999999999999867e-01,9.399999999999999467e-01,9.100000000000000311e-01,8.000000000000000444e-01,9.200000000000000400e-01,7.900000000000000355e-01,7.299999999999999822e-01
2.004000000000000000e+03,6.700000000000000400e-01,8.299999999999999600e-01,1.040000000000000036e+00,6.800000000000000488e-01,1.159999999999999920e+00,6.600000000000000311e-01,9.499999999999999556e-01,8.000000000000000444e-01,8.900000000000000133e-01,4.099999999999999756e-01,1.040000000000000036e+00,9.100000000000000311e-01,6.600000000000000311e-01,1.169999999999999929e+00,6.999999999999999556e-01,5.000000000000000000e-01
2.005000000000000000e+03,8.499999999999999778e-01,8.399999999999999689e-01,9.000000000000000222e-01,7.800000000000000266e-01,1.060000000000000053e+00,5.699999999999999512e-01,8.100000000000000533e-01,5.899999999999999689e-01,7.199999999999999734e-01,4.699999999999999734e-01,8.399999999999999689e-01,5.100000000000000089e-01,8.000000000000000444e-01,9.499999999999999556e-01,6.199999999999999956e-01,5.899999999999999689e-01
2.006000000000000000e+03,6.600000000000000311e-01,9.300000000000000488e-01,1.159999999999999920e+00,6.500000000000000222e-01,1.179999999999999938e+00,9.799999999999999822e-01,8.599999999999999867e-01,7.099999999999999645e-01,7.399999999999999911e-01,6.099999999999999867e-01,8.900000000000000133e-01,5.000000000000000000e-01,7.399999999999999911e-01,9.799999999999999822e-01,7.700000000000000178e-01,5.999999999999999778e-01
2.007000000000000000e+03,9.499999999999999556e-01,1.110000000000000098e+00,1.080000000000000071e+00,9.599999999999999645e-01,1.030000000000000027e+00,1.010000000000000009e+00,1.010000000000000009e+00,9.799999999999999822e-01,9.799999999999999822e-01,9.300000000000000488e-01,1.159999999999999920e+00,6.899999999999999467e-01,8.599999999999999867e-01,9.599999999999999645e-01,8.900000000000000133e-01,6.600000000000000311e-01
2.008000000000000000e+03,8.900000000000000133e-01,1.250000000000000000e+00,1.320000000000000062e+00,8.599999999999999867e-01,1.209999999999999964e+00,7.099999999999999645e-01,1.050000000000000044e+00,9.799999999999999822e-01,1.229999999999999982e+00,7.700000000000000178e-01,1.090000000000000080e+00,5.200000000000000178e-01,8.100000000000000533e-01,1.110000000000000098e+00,8.399999999999999689e-01,6.400000000000000133e-01
2.009000000000000000e+03,7.600000000000000089e-01,1.050000000000000044e+00,1.159999999999999920e+00,7.800000000000000266e-01,1.010000000000000009e+00,7.299999999999999822e-01,7.900000000000000355e-01,8.199999999999999512e-01,9.899999999999999911e-01,7.800000000000000266e-01,1.000000000000000000e+00,9.599999999999999645e-01,8.499999999999999778e-01,9.699999999999999734e-01,8.499999999999999778e-01,8.499999999999999778e-01
2.010000000000000000e+03,8.399999999999999689e-01,9.799999999999999822e-01,1.229999999999999982e+00,8.399999999999999689e-01,1.310000000000000053e+00,1.000000000000000000e+00,9.100000000000000311e-01,7.800000000000000266e-01,9.200000000000000400e-01,7.500000000000000000e-01,7.700000000000000178e-01,1.120000000000000107e+00,8.199999999999999512e-01,9.300000000000000488e-01,7.600000000000000089e-01,5.500000000000000444e-01
2.011000000000000000e+03,9.000000000000000222e-01,9.300000000000000488e-01,1.469999999999999973e+00,9.100000000000000311e-01,1.280000000000000027e+00,1.250000000000000000e+00,1.219999999999999973e+00,1.050000000000000044e+00,1.030000000000000027e+00,7.800000000000000266e-01,1.120000000000000107e+00,7.299999999999999822e-01,6.899999999999999467e-01,1.090000000000000080e+00,7.500000000000000000e-01,5.200000000000000178e-01
2.012000000000000000e+03,8.800000000000000044e-01,9.300000000000000488e-01,1.340000000000000080e+00,7.800000000000000266e-01,1.129999999999999893e+00,1.030000000000000027e+00,1.080000000000000071e+00,9.799999999999999822e-01,1.229999999999999982e+00,9.499999999999999556e-01,1.090000000000000080e+00,5.400000000000000355e-01,7.500000000000000000e-01,1.030000000000000027e+00,7.600000000000000089e-01,7.199999999999999734e-01
2.013000000000000000e+03,9.300000000000000488e-01,1.110000000000000098e+00,1.229999999999999982e+00,8.000000000000000444e-01,1.139999999999999902e+00,1.209999999999999964e+00,1.070000000000000062e+00,1.070000000000000062e+00,1.250000000000000000e+00,9.499999999999999556e-01,1.209999999999999964e+00,5.400000000000000355e-01,7.700000000000000178e-01,1.070000000000000062e+00,9.300000000000000488e-01,8.000000000000000444e-01
2.014000000000000000e+03,9.100000000000000311e-01,8.000000000000000444e-01,1.080000000000000071e+00,7.700000000000000178e-01,1.010000000000000009e+00,1.110000000000000098e+00,9.399999999999999467e-01,9.899999999999999911e-01,1.149999999999999911e+00,6.999999999999999556e-01,1.050000000000000044e+00,7.299999999999999822e-01,7.800000000000000266e-01,1.050000000000000044e+00,1.000000000000000000e+00,8.000000000000000444e-01
2.015000000000000000e+03,8.499999999999999778e-01,1.070000000000000062e+00,1.000000000000000000e+00,8.900000000000000133e-01,9.399999999999999467e-01,1.030000000000000027e+00,9.499999999999999556e-01,8.499999999999999778e-01,9.599999999999999645e-01,6.500000000000000222e-01,9.699999999999999734e-01,4.500000000000000111e-01,7.099999999999999645e-01,9.499999999999999556e-01,9.599999999999999645e-01,4.500000000000000111e-01
2.016000000000000000e+03,8.499999999999999778e-01,1.030000000000000027e+00,1.169999999999999929e+00,8.900000000000000133e-01,1.189999999999999947e+00,1.070000000000000062e+00,1.020000000000000018e+00,1.129999999999999893e+00,1.020000000000000018e+00,8.900000000000000133e-01,1.040000000000000036e+00,5.999999999999999778e-01,7.900000000000000355e-01,1.090000000000000080e+00,8.699999999999999956e-01,5.000000000000000000e-01
2.017000000000000000e+03,7.500000000000000000e-01,1.050000000000000044e+00,1.129999999999999893e+00,8.399999999999999689e-01,1.229999999999999982e+00,1.110000000000000098e+00,1.110000000000000098e+00,1.120000000000000107e+00,1.020000000000000018e+00,5.000000000000000000e-01,1.129999999999999893e+00,6.300000000000000044e-01,9.300000000000000488e-01,1.020000000000000018e+00,9.000000000000000222e-01,5.999999999999999778e-01
2.018000000000000000e+03,8.000000000000000444e-01,1.100000000000000089e+00,9.599999999999999645e-01,8.499999999999999778e-01,1.149999999999999911e+00,1.070000000000000062e+00,1.030000000000000027e+00,9.000000000000000222e-01,1.260000000000000009e+00,4.699999999999999734e-01,1.149999999999999911e+00,5.899999999999999689e-01,7.900000000000000355e-01,1.000000000000000000e+00,8.000000000000000444e-01,9.000000000000000222e-01
2.019000000000000000e+03,8.000000000000000444e-01,8.000000000000000444e-01,1.169999999999999929e+00,8.000000000000000444e-01,1.310000000000000053e+00,1.189999999999999947e+00,1.120000000000000107e+00,8.800000000000000044e-01,8.699999999999999956e-01,8.599999999999999867e-01,1.100000000000000089e+00,7.299999999999999822e-01,6.099999999999999867e-01,1.070000000000000062e+00,9.899999999999999911e-01,8.000000000000000444e-01
2.020000000000000000e+03,1.120000000000000107e+00,1.149999999999999911e+00,1.239999999999999991e+00,1.060000000000000053e+00,1.239999999999999991e+00,1.209999999999999964e+00,1.209999999999999964e+00,1.250000000000000000e+00,1.760000000000000009e+00,7.700000000000000178e-01,1.060000000000000053e+00,9.200000000000000400e-01,9.399999999999999467e-01,1.100000000000000089e+00,1.060000000000000053e+00,9.499999999999999556e-01
